customer_id,type_of_client,total_ytd_order,total_order_amount_ytd,YTD_amount_negative,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
3431001230,Personal,42,6808.08,1,1299.15,1,1,0,Private,Handlers-cleaners,Peru,17,11th,7,Never-married,Own-child,White
3431818822,NULL,98,978.76,1,177.32,1,1,0,Private,Protective-serv,United-States,39,HS-grad,9,Separated,Not-in-family,Black
3433004325,NULL,61,135.06,1,135.06,1,0,0,Private,Adm-clerical,United-States,23,Some-college,10,Never-married,Own-child,White
3433817010,NULL,35,369.78,1,0.00,1,1,0,Self-emp-not-inc,Farming-fishing,United-States,25,HS-grad,9,Never-married,Not-in-family,White
3435363063,NULL,50,175.31,1,175.31,1,0,0,Private,Adm-clerical,United-States,38,HS-grad,9,Never-married,Unmarried,White
3438768756,Personal,10,90.10,1,90.10,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,48,Bachelors,13,Married-civ-spouse,Husband,White
3439052691,NULL,92,653.51,1,653.51,1,1,0,Private,Machine-op-inspct,United-States,21,HS-grad,9,Never-married,Not-in-family,White
3439381746,NULL,120,268.09,1,268.09,1,1,1,Private,Transport-moving,United-States,29,Some-college,10,Married-civ-spouse,Husband,White
3440077095,NULL,19,192.08,1,0.00,1,0,0,Private,Other-service,Mexico,22,7th-8th,4,Never-married,Unmarried,White
3444806341,NULL,27,374.94,1,0.00,1,0,0,Private,Other-service,United-States,37,Some-college,10,Separated,Other-relative,Black
3445001135,Wholesaler,15,190.19,1,0.00,1,1,1,Private,Craft-repair,United-States,36,Some-college,10,Married-civ-spouse,Husband,White
3447416648,NULL,13,34.69,1,0.00,1,0,0,State-gov,Adm-clerical,United-States,38,HS-grad,9,Divorced,Not-in-family,White
3448324895,Wholesaler,208,2206.26,1,1276.88,1,1,0,Private,Prof-specialty,Germany,29,Prof-school,15,Never-married,Unmarried,White
3449247857,Wholesaler,30,1183.61,1,497.66,1,1,1,Private,Sales,United-States,28,HS-grad,9,Married-civ-spouse,Husband,White
3449582369,Wholesaler,389,3716.64,1,358.40,1,1,1,Private,Craft-repair,United-States,32,Some-college,10,Married-civ-spouse,Husband,White
3450783200,Wholesaler,133,971.40,1,250.06,1,1,1,Private,Transport-moving,United-States,46,HS-grad,9,Married-civ-spouse,Husband,White
3452767353,Wholesaler,111,392.53,1,392.53,1,0,1,Private,Machine-op-inspct,United-States,48,HS-grad,9,Married-civ-spouse,Wife,White
3452771856,Wholesaler,32,192.50,1,85.20,1,1,1,Self-emp-inc,Sales,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
3454235423,NULL,21,109.01,1,109.01,1,1,1,Private,Exec-managerial,United-States,42,Bachelors,13,Married-civ-spouse,Husband,White
3458199041,NULL,45,648.63,1,-3.75,0,1,1,Private,Prof-specialty,United-States,34,Bachelors,13,Married-civ-spouse,Husband,White
3458967127,Personal,254,5351.38,1,2402.49,1,1,0,Private,Handlers-cleaners,United-States,27,Some-college,10,Never-married,Not-in-family,Black
3459889059,Wholesaler,67,412.54,1,5.90,1,1,1,Private,Other-service,United-States,38,Masters,14,Married-civ-spouse,Husband,Black
3460213741,NULL,42,267.16,1,0.00,1,0,0,Private,Adm-clerical,United-States,22,HS-grad,9,Never-married,Own-child,White
3460279052,NULL,5,172.10,1,0.00,1,0,0,Private,Adm-clerical,United-States,22,Assoc-voc,11,Never-married,Own-child,White
3462053465,NULL,5,38.38,1,0.00,1,1,0,Private,Farming-fishing,United-States,19,HS-grad,9,Never-married,Own-child,White
3463156376,NULL,29,352.21,1,0.00,1,0,1,Private,Other-service,United-States,46,11th,7,Married-civ-spouse,Wife,Black
3464239381,Personal,5,312.42,1,304.90,1,1,1,Self-emp-inc,Craft-repair,United-States,38,Some-college,10,Married-civ-spouse,Husband,White
3465736551,NULL,98,1148.39,1,0.00,1,1,1,Private,Sales,United-States,40,Assoc-acdm,12,Married-civ-spouse,Husband,White
3467036504,Wholesaler,135,1958.87,1,536.29,1,0,0,Self-emp-not-inc,Other-service,United-States,51,HS-grad,9,Separated,Unmarried,White
3467169392,NULL,1,5.95,1,0.00,1,0,0,Private,Other-service,United-States,32,Some-college,10,Separated,Unmarried,Black
3470284587,Wholesaler,52,260.02,1,143.02,1,1,0,Private,Handlers-cleaners,United-States,27,Some-college,10,Never-married,Not-in-family,Black
3471253524,NULL,13,196.17,1,152.70,1,1,1,Private,Handlers-cleaners,United-States,48,Bachelors,13,Married-civ-spouse,Husband,White
3471353168,NULL,31,64.23,1,0.00,1,1,1,Private,Handlers-cleaners,United-States,60,7th-8th,4,Married-civ-spouse,Husband,White
3471492461,NULL,21,149.31,1,149.31,1,1,1,Private,Prof-specialty,United-States,35,Bachelors,13,Married-civ-spouse,Husband,White
3472267013,NULL,69,704.71,1,320.80,1,1,1,State-gov,Adm-clerical,United-States,39,Some-college,10,Married-civ-spouse,Husband,White
3473518729,NULL,28,496.70,1,0.00,1,0,0,Private,Sales,United-States,62,Some-college,10,Separated,Unmarried,White
3474113824,Wholesaler,198,2687.98,1,1347.40,1,0,0,Private,Exec-managerial,United-States,42,Assoc-voc,11,Divorced,Own-child,Amer-Indian-Eskimo
3475069664,NULL,111,1249.80,1,0.00,1,1,1,Self-emp-not-inc,Craft-repair,United-States,35,11th,7,Married-civ-spouse,Husband,White
3477677060,Wholesaler,94,989.59,1,76.39,1,1,1,Private,Farming-fishing,Mexico,28,7th-8th,4,Married-civ-spouse,Husband,White
3478874932,NULL,194,2340.29,1,636.86,1,1,1,Private,Sales,United-States,46,Bachelors,13,Married-civ-spouse,Husband,White
3480871857,NULL,140,688.54,1,688.54,1,0,1,Private,Prof-specialty,United-States,68,HS-grad,9,Married-civ-spouse,Wife,White
3482591148,NULL,164,1527.44,1,844.95,1,1,0,Private,Handlers-cleaners,Mexico,23,5th-6th,3,Never-married,Not-in-family,White
3483713133,NULL,30,-2282.17,0,-2282.17,0,1,1,Private,Prof-specialty,United-States,32,Assoc-acdm,12,Married-civ-spouse,Husband,White
3485635863,NULL,32,3875.14,1,2325.94,1,1,0,Private,Craft-repair,United-States,37,HS-grad,9,Never-married,Not-in-family,White
3485770738,NULL,38,250.34,1,285.29,1,1,1,Private,Handlers-cleaners,United-States,46,10th,6,Married-civ-spouse,Husband,White
3487214527,NULL,22,149.69,1,0.00,1,1,1,Self-emp-inc,Exec-managerial,United-States,65,11th,7,Married-civ-spouse,Husband,White
3487314997,NULL,20,185.66,1,0.00,1,0,0,Private,Prof-specialty,United-States,20,Some-college,10,Never-married,Own-child,White
3487404657,NULL,30,219.02,1,0.00,1,1,1,Private,Craft-repair,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
3487886340,NULL,32,358.15,1,0.00,1,0,1,Self-emp-not-inc,Exec-managerial,United-States,44,HS-grad,9,Married-civ-spouse,Wife,White
3488901980,Personal,9,477.88,1,25.53,1,0,1,Local-gov,Adm-clerical,United-States,30,HS-grad,9,Married-civ-spouse,Wife,White
3492232033,NULL,5,90.60,1,90.60,1,1,0,Private,Tech-support,United-States,25,Assoc-acdm,12,Never-married,Not-in-family,White
3493451203,Wholesaler,34,1567.31,1,447.56,1,1,1,Private,Exec-managerial,United-States,32,Bachelors,13,Married-civ-spouse,Husband,White
3494769253,NULL,10,97.60,1,0.00,1,0,0,Private,Adm-clerical,United-States,38,Assoc-voc,11,Divorced,Unmarried,White
3495696073,Wholesaler,215,2089.65,1,693.12,1,0,0,Private,Other-service,United-States,26,HS-grad,9,Divorced,Unmarried,White
3495950086,NULL,190,2078.71,1,519.78,1,0,1,Private,Exec-managerial,United-States,64,Some-college,10,Married-spouse-absent,Unmarried,White
3496884239,NULL,9,253.10,1,-77.84,0,1,1,State-gov,Exec-managerial,United-States,39,Bachelors,13,Married-civ-spouse,Husband,White
3497799629,NULL,2,32.65,1,0.00,1,0,0,Private,Farming-fishing,United-States,30,HS-grad,9,Separated,Unmarried,White
3499353078,NULL,10,78.49,1,0.00,1,0,0,Private,Sales,United-States,25,HS-grad,9,Never-married,Unmarried,White
3500177858,NULL,16,101.81,1,0.00,1,1,0,Private,Sales,United-States,20,Some-college,10,Never-married,Other-relative,White
3502931404,Personal,27,78.79,1,78.79,1,0,1,Local-gov,Adm-clerical,United-States,52,Some-college,10,Married-civ-spouse,Wife,White
3503233389,Wholesaler,90,598.76,1,467.06,1,1,1,Private,Handlers-cleaners,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
3503343137,NULL,12,120.29,1,0.00,1,1,0,Private,Other-service,Mexico,20,9th,5,Never-married,Unmarried,White
3503826835,NULL,2,-17.85,0,0.00,1,1,1,Private,Machine-op-inspct,United-States,44,Bachelors,13,Married-civ-spouse,Husband,White
3503844207,Wholesaler,62,235.76,1,235.76,1,1,1,Private,Sales,United-States,61,HS-grad,9,Married-civ-spouse,Husband,White
3505060029,NULL,180,1295.63,1,209.80,1,0,0,Private,Priv-house-serv,United-States,61,Bachelors,13,Divorced,Not-in-family,White
3505363478,NULL,15,185.15,1,0.00,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,42,Masters,14,Married-civ-spouse,Husband,White
3505444752,NULL,56,316.11,1,316.11,1,1,1,Private,Exec-managerial,United-States,44,Doctorate,16,Married-civ-spouse,Husband,White
3505545301,Wholesaler,31,201.65,1,201.65,1,0,0,Private,Prof-specialty,United-States,68,7th-8th,4,Widowed,Not-in-family,White
3506739624,NULL,134,482.26,1,0.00,1,1,1,Private,Sales,United-States,53,Some-college,10,Married-civ-spouse,Husband,White
3506861086,NULL,38,428.32,1,0.00,1,1,0,Private,Adm-clerical,United-States,27,Masters,14,Never-married,Own-child,White
3507008309,NULL,7,74.18,1,63.98,1,1,1,Private,Exec-managerial,United-States,40,Assoc-acdm,12,Married-civ-spouse,Husband,White
3513724067,NULL,32,329.44,1,0.00,1,1,1,Private,Craft-repair,United-States,52,HS-grad,9,Married-civ-spouse,Husband,White
3514015032,NULL,63,384.12,1,112.26,1,1,0,Private,Exec-managerial,United-States,25,HS-grad,9,Never-married,Own-child,White
3515118149,NULL,40,206.78,1,206.78,1,0,1,Private,Machine-op-inspct,Mexico,33,HS-grad,9,Married-civ-spouse,Wife,White
3516088443,NULL,45,290.14,1,207.52,1,0,0,Private,Sales,United-States,17,10th,6,Never-married,Own-child,Black
3516719198,NULL,424,2505.37,1,759.85,1,1,0,Private,Sales,United-States,49,Masters,14,Divorced,Not-in-family,White
3516953658,Personal,81,271.05,1,271.05,1,1,1,Private,Exec-managerial,United-States,36,HS-grad,9,Married-civ-spouse,Husband,White
3518030537,Wholesaler,9,725.17,1,560.17,1,1,1,Local-gov,Farming-fishing,United-States,45,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3519834505,NULL,77,620.15,1,275.78,1,1,1,Private,Sales,United-States,26,HS-grad,9,Married-civ-spouse,Husband,White
3519981534,NULL,42,527.12,1,359.67,1,0,0,Private,Prof-specialty,United-States,27,Bachelors,13,Divorced,Own-child,White
3520106377,NULL,60,756.83,1,211.34,1,1,1,Private,Craft-repair,United-States,50,HS-grad,9,Married-civ-spouse,Husband,White
3521465471,NULL,27,364.65,1,364.65,1,1,1,Private,Craft-repair,United-States,63,10th,6,Married-civ-spouse,Husband,White
3521623458,Wholesaler,67,1335.58,1,775.38,1,1,1,Private,Prof-specialty,United-States,71,Bachelors,13,Married-civ-spouse,Husband,White
3524673293,NULL,12,163.30,1,0.00,1,0,0,Private,Adm-clerical,United-States,50,10th,6,Separated,Unmarried,White
3525420246,NULL,4,87.30,1,0.00,1,0,0,Private,Adm-clerical,United-States,20,Some-college,10,Never-married,Own-child,White
3526518020,Wholesaler,156,1151.65,1,653.24,1,1,0,Private,Handlers-cleaners,United-States,21,HS-grad,9,Never-married,Own-child,White
3527032086,NULL,65,485.03,1,0.00,1,1,1,Private,Prof-specialty,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
3528418836,NULL,14,108.11,1,0.00,1,1,1,Self-emp-inc,Prof-specialty,United-States,45,Prof-school,15,Married-civ-spouse,Husband,White
3529463514,NULL,22,225.26,1,0.00,1,0,0,Private,Exec-managerial,United-States,27,Bachelors,13,Never-married,Not-in-family,White
3530166709,NULL,11,130.82,1,130.82,1,0,0,Private,Other-service,Mexico,18,Some-college,10,Never-married,Own-child,White
3530194988,NULL,37,138.79,1,138.79,1,1,0,Private,Tech-support,United-States,29,Some-college,10,Never-married,Own-child,Black
3531810607,NULL,30,395.31,1,0.00,1,1,0,Private,Prof-specialty,United-States,31,Masters,14,Never-married,Not-in-family,White
3532257507,NULL,186,1269.83,1,281.52,1,0,0,Private,Sales,United-States,17,11th,7,Never-married,Own-child,Black
3533691791,NULL,215,1756.62,1,504.40,1,1,1,Private,Transport-moving,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3536995222,Wholesaler,57,664.70,1,525.37,1,1,1,Private,Prof-specialty,Germany,37,Bachelors,13,Married-civ-spouse,Husband,White
3537390521,NULL,19,254.55,1,202.20,1,1,0,Private,Handlers-cleaners,United-States,21,Assoc-acdm,12,Never-married,Own-child,White
3539832949,NULL,38,179.43,1,0.00,1,1,1,Private,Craft-repair,United-States,43,7th-8th,4,Married-civ-spouse,Husband,White
3540911422,NULL,24,58.40,1,50.68,1,1,1,Private,Transport-moving,United-States,50,HS-grad,9,Married-civ-spouse,Husband,White
3541247522,NULL,11,104.23,1,0.00,1,1,1,Federal-gov,Adm-clerical,United-States,50,HS-grad,9,Married-civ-spouse,Husband,White
3542134873,Wholesaler,41,240.47,1,240.47,1,0,1,Private,Adm-clerical,United-States,36,HS-grad,9,Married-civ-spouse,Wife,White
3543270543,NULL,4,53.15,1,0.00,1,1,0,Local-gov,Exec-managerial,United-States,64,HS-grad,9,Widowed,Not-in-family,White
3544357962,NULL,19,250.40,1,0.00,1,1,1,Private,Prof-specialty,United-States,39,HS-grad,9,Married-civ-spouse,Husband,Black
3544738350,NULL,29,425.28,1,383.91,1,1,0,Private,Exec-managerial,United-States,21,HS-grad,9,Never-married,Not-in-family,White
3545962146,NULL,28,91.39,1,91.39,1,0,0,Private,Adm-clerical,United-States,24,Bachelors,13,Never-married,Own-child,White
3546102705,NULL,18,682.23,1,0.00,1,1,1,Private,Exec-managerial,United-States,47,Masters,14,Married-civ-spouse,Husband,White
3547854246,Wholesaler,47,298.44,1,298.44,1,1,1,Private,Other-service,United-States,50,10th,6,Married-civ-spouse,Husband,Black
3548668312,Wholesaler,92,910.75,1,140.52,1,1,1,Private,Transport-moving,United-States,44,Bachelors,13,Married-civ-spouse,Husband,White
3550718969,NULL,59,1516.33,1,0.00,1,1,0,Private,Exec-managerial,United-States,25,Some-college,10,Never-married,Own-child,White
3550971601,Wholesaler,106,430.53,1,430.53,1,1,1,Self-emp-inc,Exec-managerial,United-States,66,Doctorate,16,Married-civ-spouse,Husband,White
3551028229,NULL,274,1585.68,1,1585.68,1,0,0,Private,Craft-repair,United-States,42,HS-grad,9,Divorced,Unmarried,White
3551575013,NULL,497,3019.60,1,1210.43,1,1,1,Private,Farming-fishing,United-States,49,Some-college,10,Married-civ-spouse,Husband,White
3552148110,Wholesaler,198,542.28,1,542.28,1,0,0,Private,Sales,United-States,22,Some-college,10,Never-married,Unmarried,White
3553341597,NULL,41,289.57,1,-5.45,0,1,1,Self-emp-inc,Sales,United-States,58,Masters,14,Married-civ-spouse,Husband,White
3553977090,Wholesaler,179,1030.73,1,759.35,1,1,1,Private,Other-service,United-States,64,Some-college,10,Married-civ-spouse,Husband,White
3554738510,NULL,2,-7.10,0,0.00,1,1,1,Private,Machine-op-inspct,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3555717783,NULL,3,-186.00,0,-114.00,0,0,0,Private,Farming-fishing,United-States,19,12th,8,Never-married,Own-child,White
3557037735,NULL,15,193.66,1,0.00,1,0,1,Private,Adm-clerical,United-States,39,11th,7,Married-civ-spouse,Wife,White
3558787901,NULL,111,479.64,1,479.64,1,1,0,Private,Prof-specialty,United-States,62,12th,8,Never-married,Not-in-family,Black
3559971908,NULL,72,2333.48,1,0.00,1,1,1,Private,Craft-repair,United-States,24,HS-grad,9,Married-civ-spouse,Husband,White
3560071559,NULL,208,1052.89,1,271.37,1,1,0,Private,Craft-repair,United-States,19,9th,5,Never-married,Other-relative,White
3560712011,NULL,153,352.12,1,352.12,1,1,1,State-gov,Craft-repair,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
3560781890,Wholesaler,39,128.07,1,128.07,1,1,0,Federal-gov,Adm-clerical,United-States,29,Some-college,10,Never-married,Other-relative,White
3564381993,NULL,82,1296.44,1,0.00,1,0,0,Private,Exec-managerial,United-States,51,Some-college,10,Divorced,Not-in-family,White
3564400331,NULL,22,154.58,1,0.00,1,1,1,Private,Transport-moving,United-States,59,HS-grad,9,Married-civ-spouse,Husband,White
3566090868,NULL,29,132.04,1,0.00,1,1,1,Self-emp-inc,Farming-fishing,United-States,48,Some-college,10,Married-civ-spouse,Husband,White
3568537605,NULL,113,1327.11,1,291.24,1,1,0,Local-gov,Protective-serv,United-States,41,Some-college,10,Divorced,Not-in-family,White
3569909977,NULL,5,580.62,1,0.00,1,0,0,Private,Sales,United-States,18,12th,8,Never-married,Own-child,White
3571783739,NULL,7,41.22,1,41.22,1,0,0,Private,Prof-specialty,United-States,50,Bachelors,13,Separated,Own-child,Other
3573081237,Wholesaler,330,3626.68,1,1565.65,1,1,0,Private,Transport-moving,United-States,18,HS-grad,9,Never-married,Own-child,White
3573821560,NULL,39,302.66,1,302.66,1,0,0,Private,Adm-clerical,United-States,18,HS-grad,9,Never-married,Own-child,White
3575453395,Personal,64,258.40,1,0.00,1,0,0,Private,Other-service,United-States,31,HS-grad,9,Separated,Unmarried,Black
3575511760,Personal,82,697.90,1,190.55,1,0,0,Private,Adm-clerical,United-States,58,HS-grad,9,Never-married,Not-in-family,White
3577497147,NULL,64,603.91,1,329.66,1,1,1,Private,Farming-fishing,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3577532881,NULL,84,489.91,1,124.11,1,1,0,Private,Handlers-cleaners,United-States,22,HS-grad,9,Never-married,Own-child,Amer-Indian-Eskimo
3578756880,Personal,49,340.92,1,-13.35,0,0,0,Private,Sales,United-States,33,HS-grad,9,Never-married,Own-child,White
3580782764,NULL,61,458.12,1,286.00,1,1,1,State-gov,Prof-specialty,United-States,34,Masters,14,Married-civ-spouse,Husband,White
3583396193,Wholesaler,58,602.97,1,473.93,1,0,0,Local-gov,Other-service,United-States,57,Masters,14,Divorced,Unmarried,Black
3584161313,NULL,69,697.36,1,428.29,1,0,0,Private,Sales,United-States,31,Bachelors,13,Never-married,Not-in-family,Black
3586910084,NULL,22,1875.58,1,192.00,1,0,0,Private,Prof-specialty,United-States,21,Some-college,10,Never-married,Own-child,White
3586978593,Personal,3,6.55,1,6.55,1,1,1,Private,Craft-repair,United-States,30,Some-college,10,Married-civ-spouse,Husband,White
3587342346,NULL,50,758.96,1,216.98,1,1,1,Self-emp-not-inc,Exec-managerial,Japan,49,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3588914136,NULL,35,223.18,1,223.18,1,0,0,Private,Adm-clerical,United-States,49,Some-college,10,Divorced,Not-in-family,White
3590183773,Personal,9,15.70,1,15.70,1,1,0,Private,Handlers-cleaners,United-States,25,Some-college,10,Never-married,Not-in-family,Amer-Indian-Eskimo
3590618831,NULL,76,476.50,1,43.94,1,0,0,Self-emp-not-inc,Adm-clerical,United-States,43,Some-college,10,Divorced,Unmarried,White
3591026743,NULL,22,246.51,1,246.51,1,1,0,Private,Transport-moving,United-States,28,HS-grad,9,Never-married,Unmarried,White
3591754976,Wholesaler,68,704.18,1,350.59,1,0,0,Local-gov,Prof-specialty,United-States,54,Prof-school,15,Never-married,Not-in-family,White
3592045973,NULL,44,572.70,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,25,HS-grad,9,Never-married,Not-in-family,White
3592113837,NULL,71,1373.55,1,172.78,1,1,1,Private,Prof-specialty,United-States,29,Masters,14,Married-civ-spouse,Husband,White
3592216538,NULL,383,2056.40,1,1029.73,1,0,1,Local-gov,Prof-specialty,United-States,40,Masters,14,Married-civ-spouse,Wife,White
3592973255,NULL,21,206.02,1,0.00,1,0,0,Private,Other-service,United-States,34,Bachelors,13,Never-married,Not-in-family,White
3593183594,NULL,38,253.63,1,128.03,1,0,0,Private,Adm-clerical,United-States,44,HS-grad,9,Divorced,Unmarried,Black
3593612680,Wholesaler,11,39.85,1,-50.30,0,1,1,Private,Prof-specialty,United-States,63,Doctorate,16,Married-civ-spouse,Husband,White
3594336689,Wholesaler,62,728.31,1,322.70,1,1,0,Private,Craft-repair,United-States,38,HS-grad,9,Divorced,Unmarried,White
3594672564,NULL,12,24.69,1,40.86,1,0,0,Private,Exec-managerial,Taiwan,36,Assoc-acdm,12,Divorced,Unmarried,Asian-Pac-Islander
3596104618,NULL,26,111.80,1,111.80,1,0,1,Private,Adm-clerical,United-States,26,Assoc-acdm,12,Married-civ-spouse,Wife,White
3596774365,NULL,115,1019.61,1,0.00,1,1,1,Private,Transport-moving,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
3596791318,Personal,8,151.49,1,151.49,1,1,0,Private,Handlers-cleaners,United-States,25,HS-grad,9,Never-married,Not-in-family,White
3598623141,NULL,135,1305.53,1,0.00,1,0,0,Private,Prof-specialty,United-States,19,Some-college,10,Never-married,Own-child,White
3599271087,NULL,11,92.35,1,92.35,1,1,1,Private,Transport-moving,United-States,42,10th,6,Married-civ-spouse,Husband,White
3599551289,NULL,9,47.02,1,47.02,1,0,0,Private,Prof-specialty,United-States,34,Bachelors,13,Never-married,Own-child,White
3600943329,NULL,14,125.49,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,27,HS-grad,9,Never-married,Own-child,White
3601168164,NULL,21,-295.09,0,-295.09,0,1,0,Private,Other-service,United-States,17,10th,6,Never-married,Own-child,White
3602299113,Personal,9,85.54,1,0.00,1,1,0,Private,Sales,Mexico,43,11th,7,Divorced,Unmarried,White
3602830416,NULL,118,1259.76,1,268.40,1,1,1,Private,Craft-repair,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
3602958351,Personal,11,74.20,1,74.20,1,1,1,Self-emp-inc,Sales,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
3603663206,NULL,41,389.15,1,0.00,1,1,0,Private,Exec-managerial,United-States,61,9th,5,Widowed,Not-in-family,Black
3604662958,Wholesaler,47,217.93,1,217.93,1,1,1,Private,Craft-repair,United-States,46,HS-grad,9,Married-civ-spouse,Husband,White
3604977486,NULL,21,131.84,1,22.85,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,41,HS-grad,9,Married-civ-spouse,Husband,White
3605904054,NULL,357,2802.02,1,1193.33,1,1,1,Local-gov,Protective-serv,United-States,48,Some-college,10,Married-civ-spouse,Husband,White
3606462926,NULL,96,985.20,1,489.99,1,0,0,Private,Adm-clerical,United-States,52,9th,5,Widowed,Unmarried,White
3606611060,Wholesaler,47,338.28,1,198.68,1,1,0,Private,Exec-managerial,United-States,38,Prof-school,15,Never-married,Not-in-family,White
3608854617,NULL,1,1.70,1,0.00,1,0,0,Private,Machine-op-inspct,United-States,42,Some-college,10,Divorced,Not-in-family,White
3608986336,NULL,5,187.25,1,0.00,1,0,0,Private,Prof-specialty,United-States,84,HS-grad,9,Widowed,Not-in-family,White
3611872678,NULL,28,101.36,1,-25.50,0,1,0,Federal-gov,Adm-clerical,United-States,53,Some-college,10,Divorced,Not-in-family,White
3614346870,NULL,9,118.95,1,0.00,1,1,1,Private,Transport-moving,United-States,41,HS-grad,9,Married-civ-spouse,Husband,White
3615018959,NULL,8,1740.00,1,0.00,1,0,0,Private,Adm-clerical,United-States,27,HS-grad,9,Never-married,Own-child,Black
3616232360,NULL,122,843.71,1,343.49,1,1,1,Private,Transport-moving,United-States,37,9th,5,Married-civ-spouse,Husband,White
3616560796,Wholesaler,222,1982.81,1,591.41,1,1,0,Private,Exec-managerial,United-States,31,Bachelors,13,Never-married,Not-in-family,White
3617948174,NULL,21,201.68,1,143.48,1,1,1,Local-gov,Transport-moving,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3620323839,Wholesaler,33,454.17,1,400.17,1,0,0,Private,Adm-clerical,United-States,22,Bachelors,13,Never-married,Own-child,White
3620816550,NULL,2,0.42,1,0.00,1,1,1,Private,Exec-managerial,United-States,27,Bachelors,13,Married-civ-spouse,Husband,White
3621830987,NULL,121,525.14,1,408.54,1,1,1,Private,Other-service,Jamaica,18,HS-grad,9,Married-spouse-absent,Own-child,Black
3622404709,NULL,66,442.27,1,236.78,1,0,0,Private,Prof-specialty,United-States,33,Some-college,10,Separated,Unmarried,White
3622694188,NULL,5,20.45,1,0.00,1,0,1,Private,Prof-specialty,United-States,24,11th,7,Married-civ-spouse,Wife,Other
3622953566,NULL,16,119.60,1,0.00,1,1,0,Private,Prof-specialty,United-States,65,Masters,14,Never-married,Not-in-family,White
3625122808,NULL,327,4409.95,1,2367.48,1,1,1,Private,Farming-fishing,Mexico,51,9th,5,Married-civ-spouse,Husband,White
3626829495,NULL,110,524.24,1,91.67,1,1,1,Private,Craft-repair,United-States,28,HS-grad,9,Married-civ-spouse,Husband,White
3627271024,Wholesaler,40,337.84,1,256.04,1,1,0,Private,Other-service,United-States,20,Some-college,10,Never-married,Own-child,White
3628269013,Wholesaler,255,2572.65,1,2572.65,1,0,0,Private,Other-service,United-States,29,HS-grad,9,Never-married,Not-in-family,Black
3629462262,NULL,1,179.00,1,0.00,1,0,1,Private,Sales,United-States,37,Assoc-acdm,12,Married-civ-spouse,Wife,White
3629855904,NULL,5,52.95,1,52.95,1,1,1,Private,Exec-managerial,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
3630458812,NULL,24,968.10,1,0.00,1,1,0,Self-emp-not-inc,Craft-repair,United-States,35,HS-grad,9,Divorced,Not-in-family,White
3631380721,NULL,11,148.92,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,25,Some-college,10,Never-married,Not-in-family,White
3632518077,NULL,137,1214.59,1,206.09,1,1,1,Private,Prof-specialty,United-States,28,12th,8,Married-civ-spouse,Husband,White
3634474943,Personal,40,135.83,1,135.83,1,1,1,Self-emp-not-inc,Craft-repair,United-States,33,HS-grad,9,Married-civ-spouse,Husband,White
3635521441,NULL,20,401.39,1,0.00,1,1,1,Private,Prof-specialty,Canada,51,Masters,14,Married-civ-spouse,Husband,White
3637342673,NULL,208,607.15,1,466.69,1,1,1,Private,Craft-repair,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
3638176169,Wholesaler,62,664.89,1,-9.85,0,0,0,Private,Exec-managerial,United-States,44,Some-college,10,Widowed,Not-in-family,Black
3638239734,NULL,220,1621.23,1,25.87,1,1,1,Private,Prof-specialty,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
3641610928,NULL,102,528.63,1,189.77,1,1,0,Private,Adm-clerical,United-States,56,7th-8th,4,Never-married,Not-in-family,White
3643296927,NULL,2,407.04,1,0.00,1,1,1,Local-gov,Prof-specialty,United-States,59,Bachelors,13,Married-civ-spouse,Husband,White
3643700127,NULL,2,178.41,1,0.00,1,1,0,Private,Machine-op-inspct,Puerto-Rico,36,Preschool,1,Never-married,Not-in-family,Black
3644231455,Wholesaler,164,923.32,1,690.03,1,1,1,Private,Transport-moving,United-States,50,10th,6,Married-civ-spouse,Husband,White
3646254605,Wholesaler,981,4164.07,1,1597.69,1,1,1,Private,Craft-repair,United-States,29,HS-grad,9,Married-civ-spouse,Husband,White
3647193419,NULL,6,41.57,1,0.00,1,1,0,Private,Sales,United-States,28,Some-college,10,Divorced,Not-in-family,White
